variabel,p_def,default
0,0.10042571855827977,0
9,0.01721359733295524,0
9,0.010265047343769236,0
8,0.0270140901881001,0
10,0.057422172557214095,0
0,0.024635667165527547,0
2,0.01539733272376186,0
0,0.025956098974944216,0
0,0.008466943805574896,0
0,0.015986872623645877,0
6,0.0853143330838492,0
0,0.01999760681276957,0
0,0.012833779854203746,0
7,0.006764757093330536,0
1,0.015897383806660385,0
1,0.005469164600186446,0
4,0.027073487677465403,0
7,0.021995876580259963,0
7,0.016700479340762665,0
0,0.004150208067921738,0
0,0.023640142832809085,0
9,0.0048155141298965795,0
3,0.01351897106165485,0
0,0.007330422467249481,0
6,0.018576070904479488,0
0,0.001094886667398601,0
0,0.004535043996872792,0
2,0.031279153933233175,0
2,0.023939282721435255,0
10,0.06465352257588794,0
7,0.0030623110400390275,0
2,0.023755581054305724,0
0,0.051585301046039964,0
4,0.009684275274530165,0
3,0.00831807931387762,0
6,0.011274748585648057,0
9,0.01666006908747066,0
0,0.0011297080470716193,0
0,0.025903472835105325,0
0,0.013373249531152433,0
0,0.05140325093519499,0
0,0.008455848479592137,0
9,0.06178715084449759,0
10,0.011415389582199634,0
3,0.01436603323242003,0
0,0.0051067986323109936,0
10,0.027829576249299725,0
9,0.025060767243075332,0
0,0.02869000471584011,0
0,0.012859637141532954,0
2,0.03175700640097298,0
0,0.00022254781705737794,0
0,0.009696321795377345,0
4,0.04495713153374588,0
0,0.005156001837625822,0
0,0.027134316585018914,0
0,0.015296009103392863,0
0,0.0072237515295907485,0
0,0.01116463160862807,0
11,0.030109549459937317,0
2,0.03594809054185885,0
0,0.002172223914076397,0
1,0.02042071271185328,0
0,0.018779608762875943,0
5,0.024107107629351136,0
1,0.01748974392450738,0
0,0.00950467604447706,0
5,0.008453227006909928,0
2,0.001129193904415862,0
0,0.001951980430837172,0
9,0.0045314128095691325,0
0,0.047793734092874754,0
5,0.0512342849123904,0
0,0.02207606995211842,0
0,0.014416033761007214,0
12,0.047775530376462046,0
0,0.034318421633629866,0
3,0.01270996492629875,0
2,0.00438465291821114,0
2,0.027067308250391324,0
0,0.024821378035144687,0
0,0.012834371697427667,0
4,0.0022086263830683028,0
2,0.0045474395361243865,0
7,0.024736499062876824,0
0,0.01928084604654474,0
4,0.020056573004076993,0
0,0.0035082176144260887,0
0,0.026059381358129158,0
0,0.021832319117976257,0
0,0.002645791823187409,0
0,0.01370614426649355,0
5,0.00420270266619572,0
0,0.000707990169281395,0
16,0.07167438296005384,1
6,0.012878629401156477,0
0,0.0016917843379705875,0
0,0.012083728455655345,0
7,0.0782122746630841,0
0,0.005466144189283298,0
4,0.023020440648344284,0
0,0.0015033738863212242,0
6,0.051775333694954954,0
0,0.03319301272561191,0
0,0.0032552392025661015,0
10,0.01726919170086303,0
1,0.009992799669757895,0
17,0.08426455368921658,0
5,0.008157189114419355,0
0,0.012598561595078259,0
0,0.040659774859240355,0
1,0.0043521592155916534,0
7,0.0023467852027958765,0
4,0.009416333153373221,0
5,0.016593396102240913,1
4,0.0019365842613601376,0
18,0.10110322015913506,0
2,0.01839248018707442,0
7,0.00510215626865011,0
0,0.010223255475106573,0
7,0.02842093456534978,0
8,0.021677182252032526,0
4,0.03023558609435842,0
6,0.01205509612655713,1
0,0.013318289717022244,0
0,0.01599231488389606,0
6,0.0010162212129415575,0
5,0.020292458775203758,0
0,0.008726785543207409,0
10,0.04715282266380892,0
0,0.027178440212763715,0
13,0.07220134040230854,0
14,0.0564956440117404,0
2,0.000804423480731134,0
0,0.05839266531653948,0
0,0.006935894793220035,0
0,0.01726172205092299,0
21,0.11793811015604184,0
1,0.020665774297623188,0
9,0.0011222119783679393,0
5,0.04151203855367877,0
2,0.06378234129371949,0
0,0.0009009647393428463,0
3,0.029779549536985025,1
0,0.004368478091977273,0
2,0.030397140387351862,0
0,0.04307437956164129,0
0,0.008361468898139955,0
4,0.011800937267718985,0
0,0.0226115749135207,0
10,0.04357025427547478,0
3,0.001185555898958916,0
0,0.004128423199163245,0
10,0.013582362250633013,0
1,0.015026402543175868,0
2,0.001370609633361014,0
0,0.0011611742073061907,0
1,0.008432912113787617,0
0,0.0022776174013546184,0
0,0.003982120640874669,0
6,0.012344483636843429,0
6,0.024151794034407034,0
0,0.03729029786658532,0
0,0.020405321444962158,0
0,0.019005500611842033,0
0,0.004739055301668708,0
5,0.020325846202951418,0
9,0.006616440424535193,0
0,0.04833476845527715,0
0,0.011057130273726273,0
8,0.012445186913493497,0
0,0.02026907970653166,0
0,0.006336890168079486,0
0,0.022862504375280382,0
0,0.003586969816118151,0
0,0.0017634848089888098,0
0,0.017128099190645105,0
5,0.026441866531054976,0
0,0.025888065658857706,0
0,0.023657821858473056,0
0,0.008809313494351217,0
0,0.0002654265209973722,0
4,0.027980079315665676,0
0,0.0057592038392578985,0
0,0.03788932603651154,0
0,0.03605181895120523,0
6,0.0001743162158467243,0
0,0.0007705521400592873,0
5,0.0023433228940728176,0
0,0.02721476471454747,0
0,0.017077411093092458,0
2,0.07854394243072113,0
3,0.0022368312812158313,0
2,0.00242786060416655,0
0,0.017165093559437527,0
2,0.019990747275247602,0
0,0.03999522386771722,0
0,0.0202145804816816,0
3,0.024708131547698096,0
6,0.017640213072165147,0
4,0.0018479161268140306,0
7,0.007214866926411287,0
3,0.010552110381494915,0
0,0.0006512403461086753,0
5,0.0027472533196370406,0
5,0.005125470510798075,0
8,0.049611195179732025,0
6,0.04271316319825507,0
0,0.02850944165735401,0
4,0.026795940890407228,1
0,0.06258604486762952,0
5,0.01639272474631209,0
0,0.021567500216343908,0
8,0.007381414316549833,0
5,0.023851155380264097,0
3,0.017980726889417965,0
0,0.051048207036805085,0
9,0.09689262172122863,1
0,0.03237452699245783,1
0,0.019260428705451974,0
0,0.006234457649326842,0
0,0.008728810279474692,0
11,0.06115270063525448,0
0,0.008420590207872999,0
0,0.006286938524388376,0
1,0.009621850178926663,0
4,0.005323022520126828,0
0,0.008837936482362464,0
0,0.014615459781592371,0
0,0.0035979762932655318,0
0,0.018625198426546637,0
14,0.05033813903504141,0
9,0.010845471375435905,0
0,0.0021370414916305146,0
7,0.017619839778267133,0
9,0.0014448243588524408,0
2,0.008553692757276764,0
0,0.016252191657616825,0
5,0.01683521982521292,0
0,0.0027203792071354956,0
4,0.03583443265804048,0
0,0.0027644185239652543,0
0,0.007111162111743246,0
3,0.007640257811394323,0
4,0.07790142424784191,0
2,0.018561045301508265,0
1,0.007137644668540388,0
12,0.03664891202597113,0
0,0.0004919042297537749,0
4,0.05024850871770697,0
0,0.0016146424200231754,0
0,0.004864667221856302,0
8,0.03707423950798458,0
6,0.05997405979925304,0
8,0.010826475569976592,0
14,0.05082982480943397,0
0,0.034744124214517426,0
0,0.07069431433524154,0
0,0.005555110418105508,0
7,0.014142104681950807,0
1,0.02857261272227547,0
5,0.018818623920187003,0
21,0.12473743845242169,0
1,0.003590907693014318,0
0,0.00041625772988136217,0
8,0.0037030885449960585,0
0,0.013019685243511565,0
6,0.012042131228009201,0
0,0.034342065270065725,0
0,0.0023504029195125877,0
8,0.012146697853118837,0
0,0.004426545213716051,0
7,0.021690547671377996,0
4,0.007062183820577965,0
0,0.001238538436396541,0
0,0.006136036056595843,0
4,0.0032680502853058967,0
0,0.00953876118522414,0
0,0.009520132356274276,0
4,0.020087321181293652,0
0,0.05482528570763745,0
4,0.006460365716083652,0
3,0.025621510896688304,0
13,0.040829968373604635,0
9,0.0325863156636675,0
3,0.04513337141367553,0
0,0.028717161660806543,0
0,0.010747793169853784,0
10,0.021901785994491014,0
9,0.008118322459617133,0
7,0.00881445210177394,0
0,0.010460428426434782,0
0,0.02329010343854736,0
0,0.011887429258869292,0
0,0.021945111259938838,0
0,0.018397181122787723,0
0,0.012347988576082469,0
6,0.032349432048954754,0
0,0.001617756360457267,0
0,0.018326873718227003,0
10,0.01836157615222602,0
0,0.005647548560031487,0
9,0.006146990703537962,0
0,0.031994265134596626,0
0,0.008216662998052208,0
0,0.017634996617609065,0
3,0.03334915091299629,0
0,0.01542210367960669,0
0,0.004797509239639617,0
7,0.006465009397516489,0
7,0.00030680703451176723,0
0,0.01136120506604549,0
8,0.008270880403969734,0
0,0.009330600035649674,0
4,0.022893676805287637,0
10,0.0367556348085208,0
0,0.004024090521969003,0
0,0.024143374101333454,0
5,0.016213004525990563,0
6,0.004534966383804282,0
0,0.014550090742412687,0
0,0.0031049799019616763,0
0,0.0010576519105858185,0
10,0.009660962414206524,0
2,0.010598576632535281,0
4,7.744735358923644e-05,0
6,0.010907968917088054,0
7,0.04338952831522264,1
8,0.08658285316080296,0
0,0.006794760843450414,0
9,0.006918500065427624,0
0,0.028159961283044717,0
0,0.02379054223483832,0
6,0.02249215572298173,0
1,0.05485067974889313,0
0,0.01300202944704463,0
8,0.02418213217690941,0
0,0.0013547911878191358,0
0,0.015017512415978278,0
4,0.013368671643192012,0
6,0.028080486720405817,0
10,0.07930153127513612,0
0,0.01915392554785243,0
6,0.016439173513417484,0
0,0.003063076635545667,0
0,0.01735346328174543,0
8,0.002528301574640435,0
3,0.00802923968318471,0
0,0.04157290120150546,0
12,0.03432059843502838,0
0,0.016654354917633264,0
0,0.0008220275296421614,0
5,0.010426030927459742,0
0,0.008492460335502723,0
0,0.007459032905760582,0
2,0.0002419309327344208,0
1,0.019541403936495935,0
0,0.004186292810594585,0
0,0.0001216283092643717,0
4,0.044956046363913205,1
1,0.0021600917718939327,0
4,0.033133352710149055,0
3,0.003600850034362622,0
0,0.0015698897209194798,0
0,0.024324670694212038,0
12,0.033965383968904576,0
0,1.7324389397237825e-05,0
0,0.04697298847026238,0
3,0.006862002108999455,0
1,0.057239018949699856,0
8,0.0018412281167712592,0
6,0.002870349104383149,0
8,0.009821475353980926,0
0,0.01407612302871323,0
9,0.00351860300683837,0
6,0.07048814660227044,0
0,0.004062779368004444,0
11,0.026893931902602995,0
6,0.01854976925486075,0
0,0.007327997976315054,0
9,0.013285396464489856,0
2,0.002561665216889109,0
1,0.036770851125950695,1
3,0.010475704920027803,0
0,0.0038112707085743032,0
6,0.011193564234532757,0
0,0.010848552306955686,0
3,0.02984239054023477,0
0,0.04476225201727119,0
0,0.0021273911985724486,0
0,0.004161820385907274,0
4,0.0028942695650970014,0
0,0.03514179241081374,0
8,0.01582487114697404,0
9,0.022911710716017417,0
6,0.0036345670518760104,0
3,0.01109157620712675,0
0,0.006283252715520739,0
0,0.015053186567115889,0
0,0.0025717202149571888,0
12,0.029789463813692848,0
5,0.053573420213839026,1
10,0.031349380098937986,0
0,0.010767972479274381,0
0,0.014778672952719108,0
0,0.006382943545214545,0
2,0.03657156055456965,0
0,0.0048546123529624695,0
0,0.008829496656640571,0
5,0.011796723582658777,0
6,0.009359376784278502,0
2,0.011420534702318358,0
0,0.0008610245052403473,0
4,0.05777842959100621,0
2,0.007882596877084076,0
0,0.0062401862810344075,0
5,0.029786273972336193,0
0,0.006726321769399219,0
0,0.006736239824489064,0
0,0.0024408273194105475,0
11,0.04460769830240584,0
10,0.02005503248279307,0
0,0.004528082157598,0
7,0.08362566370612427,0
8,0.02149515188931599,0
0,0.05743524304995141,0
0,0.04599217593973533,0
13,0.05490444458983129,0
5,0.005127778824411246,0
4,0.06018243741054003,1
0,0.05565862882843936,0
2,0.006031158770844114,0
4,0.03607160648680008,0
7,0.003826667666969327,0
1,0.0032330978240123005,0
2,0.03785013441570772,0
2,0.04999334712712397,0
6,0.052899371957755445,0
9,0.003182248957285051,0
0,0.010938442801036135,1
9,0.021426978079971574,0
4,0.039911722024825846,0
2,0.051078596671934644,0
2,0.024533078759903015,0
0,0.04188530823738398,0
0,0.012734553988772124,0
2,0.033933974486574786,0
4,0.004882860745924388,0
0,0.013157177292215506,0
5,0.015443054035631315,0
0,0.0033589568058710645,0
0,0.04197461511410558,0
0,0.01979623366965222,0
0,0.03489202421045271,0
0,0.0017760718519098575,0
1,0.025327496161039353,0
2,0.003939427413143053,0
0,0.0035791061548609915,0
8,0.010769648819705688,0
9,0.14217985700640765,1
0,0.008369036340517014,0
3,0.0016365296464870825,0
0,0.02637795151625913,0
6,0.028278023635392655,0
6,0.0629714744657688,0
7,0.019172865070400964,0
0,0.00650745630423218,0
0,0.040731842772383925,0
0,0.030012057144800108,0
2,0.007053537480134053,0
4,0.012492528884426465,0
0,0.010737506374938699,0
9,0.006789827538534778,0
1,0.006647379917499843,0
0,0.015415770227788098,0
0,0.01095680013424363,0
9,0.07450450646150325,0
0,0.0050602199200903385,0
11,0.04968414849255499,0
0,0.01195887972050241,0
2,0.04820733461242915,0
0,0.012722593524366286,0
9,0.00631821146537742,0
9,0.010300033054859704,0
7,0.041179727665551495,0
0,0.017372808455752106,0
5,0.02710975411810102,0
1,0.01588450943902443,0
0,0.011242268100041197,0
0,0.007627658980382637,0
0,0.01196177933886708,0
11,0.03449729618627722,0
6,0.0015680755377627084,0
3,0.003560945979291862,0
1,0.01668413293002378,0
0,0.006626093081060023,0
10,0.015367136358847754,0
8,0.028607735619073475,0
0,0.0098903311883711,0
9,0.006274651030164533,0
0,0.012902462690773268,0
0,0.008348532443515588,0
1,0.0008958272477946337,0
2,0.0051125648392322314,0
4,0.024141475793702023,0
0,0.00372266854233063,0
7,0.005289957223114184,0
6,0.020635590637013985,0
3,0.010840024721244089,0
7,0.02388718029644073,0
0,0.007756441452998809,0
10,0.014983100443063804,0
0,0.0022710652381911496,0
0,0.00148645218011064,0
0,0.004624579725932119,0
0,0.0052948413974757795,0
3,4.528325012826344e-05,0
0,0.016561968087836998,0
7,0.00872687000932568,0
0,0.008343961840786385,0
0,0.0043084844689537495,0
3,0.008307334755711443,0
13,0.03928956297302885,0
0,0.002582272311165562,0
3,0.01629442078877546,0
2,0.021994688382131825,0
0,0.04974938422572943,0
10,0.03285490793773208,0
0,0.027543634689263213,0
0,0.002355662852520985,0
0,0.005644079478465721,0
0,0.04863898583550217,1
7,0.020137097783495685,0
2,0.008825086937316729,0
4,0.006941551246083052,0
12,0.04261790446774348,0
0,0.050887136771304756,0
0,0.005357532837820152,0
0,0.017401431339822245,0
0,0.008998828420720334,0
0,0.01944399176499063,0
10,0.07729506352021216,0
0,0.022371207462742654,0
0,0.0057217221092374275,0
0,0.012129316104453627,0
8,0.014949055126863422,0
0,0.0007334848421356834,0
0,0.015126349871247668,0
0,0.024962393591343085,0
0,0.02320416747989551,0
0,0.01846846922199167,0
0,0.0009684871890553139,0
13,0.04794988505275392,0
11,0.041091705982808924,0
5,0.016741689921110338,0
8,0.0059678661210001505,0
0,0.018352448986888203,0
5,0.017857731712779486,0
0,0.050805415034306016,0
0,0.012286798716098921,0
0,0.008038659530371518,0
3,0.00783040335193519,0
0,0.022191144733238733,0
0,0.02989801826300624,0
8,0.0025436207307957866,0
4,0.033010483823718656,0
4,0.0019549881484920775,0
7,0.013438822361246145,0
6,0.023104423220948425,0
0,0.023385530766086196,0
6,0.012305865854056144,0
5,0.025123926749729977,0
4,0.001068987360562841,0
0,0.013039838670151595,0
0,0.021030138398501194,0
6,0.009930730694216494,0
10,0.016502904318718245,0
6,0.018981384797671346,0
6,0.003259520717684541,0
0,0.008586096221088893,0
0,0.014726094294186457,0
9,0.025806998747907737,0
0,0.004692971352889233,0
11,0.019348857501899196,0
14,0.04985247596863108,0
0,0.01842758872764028,0
0,0.006449585584781878,0
9,0.010239065503505302,0
5,0.008278977164907077,0
5,0.018065259183514787,0
5,0.02539262374380389,0
4,0.018368635772032453,0
6,0.0034215021328994006,0
2,0.007216283958408267,0
0,0.014490971078554545,0
0,0.021979225246320132,0
0,0.005579306634354159,0
0,0.01600008726522444,0
0,0.02524716235758892,0
0,0.0024429124084402332,0
0,0.030688787900942444,0
0,0.008183140813078828,0
13,0.060302984789072527,0
6,0.015204447100996924,0
12,0.05479393511548952,0
4,0.051215413187217264,0
5,0.028477589328264656,0
0,0.012408748692956526,0
9,0.008834874518889528,0
2,0.05634246822700118,0
4,0.01744536383131033,0
0,0.0062357607056921375,0
0,0.0005307834410816199,0
0,0.01926610834730311,0
0,0.011319606765085524,0
0,0.01238320818551834,0
0,0.02575965525077539,0
1,0.02233286371594824,0
0,0.001315960983938118,0
0,0.027536594578103916,0
0,0.027512180108156047,0
10,0.09658568230797204,0
0,0.011229705232427037,0
5,0.020571879462800126,0
10,0.02300110610374422,0
9,0.013598733219740849,0
0,0.002763148979116404,0
1,0.011169210752449057,0
4,0.020909707754678125,0
0,0.0036488157910916147,0
5,0.004909810410189713,0
3,0.00906596831336263,0
1,0.0025412672840550692,0
10,0.08846831475986171,0
2,0.04121188378464185,0
0,0.010993941298088632,0
0,0.007520836834330336,0
3,0.024843623987194047,0
1,0.005920944722704019,0
2,0.00580972779525237,0
3,0.011784914386944397,0
3,0.009101546966761461,0
3,0.024771083894327944,0
1,0.0031550914383342804,0
0,0.022747748151658653,0
5,0.0010984547172247915,0
0,0.0006797825863953359,0
0,0.01968495450059472,0
0,0.0028912562476694536,0
8,0.00101808394629807,0
0,0.035450793618165714,0
11,0.053416551315682397,0
6,0.007076893153046405,0
6,0.04885322584564568,0
9,0.005593009835438636,0
0,0.004533608692223888,0
1,0.01849615815357107,0
0,0.00181268925318708,0
0,0.009647404322499865,0
5,0.011956698670506888,0
7,0.011617610128592346,0
1,0.00010096664548399978,0
3,0.018369857757565108,0
5,0.06631475562417066,0
0,0.007338202829014875,0
10,0.0223213522033882,0
0,0.0407008125388324,0
0,0.002276298825101959,0
10,0.016340576763204568,0
0,0.0016958479528869372,0
6,0.023292277502375124,0
0,0.006398381576271375,0
0,0.01351674519487055,0
0,0.009965889827545404,0
0,0.018937379831712526,0
13,0.055515028704558704,0
9,0.007272012862924515,0
9,0.0013893447757859308,0
9,0.031064690199445633,0
9,0.010477313058149713,0
0,0.013054186178904262,0
3,0.026630495496265366,0
0,0.03578321041601715,0
0,0.03243277051651707,0
10,0.011316067270426316,0
0,0.011587269374593222,0
5,0.00453891695074041,0
10,0.011538952717513026,0
11,0.02491013309092826,0
3,0.0103284611179454,0
8,0.003527782440300016,0
0,0.0026030515897311336,0
5,0.011402901754505406,0
8,0.03387202673171864,0
0,0.00565365057268699,0
0,0.019337174279110966,0
0,0.003588928274555817,0
4,0.004840461993841018,0
2,0.013045097022977544,0
4,0.05084871706296932,0
6,0.02240167091377734,0
1,6.188249849902589e-05,0
11,0.06074265581124109,0
1,0.007663460853697734,0
3,0.036553082487881416,0
0,0.0043930137583045896,0
0,0.017636226825146678,0
0,0.08425511484784425,0
7,0.008432636713730736,0
1,0.029077963888527823,0
0,0.002648996064959192,0
0,0.0027461994822756963,0
0,0.01973199675012866,0
3,0.003872393806922721,0
6,0.01980337968863485,0
10,0.022866444722747375,0
0,0.022950100940411673,0
0,0.014955059590257887,0
3,0.020492030736451318,0
0,0.0009685847642674502,0
6,0.015761835268003076,0
10,0.026799565371942717,0
14,0.05555309691149805,0
8,0.016194226003622872,0
0,0.030282832090438964,0
0,0.03832003228870739,0
0,0.01927643505531514,0
5,0.011392503929719822,0
0,0.01532221131329147,0
9,0.017514897464475862,0
5,0.01697421824306436,0
3,0.0018461898039358652,0
3,0.05181600474977485,0
2,0.02186898165433915,0
0,0.028309364524525808,0
0,0.006313627316802857,0
0,0.01724364179276839,0
5,0.03854997354524433,0
0,0.01632218288323911,0
0,2.5118213872380444e-05,0
6,0.012708050685010587,0
13,0.042745902146954416,0
2,0.008617383805736949,0
0,0.016120382244851256,0
8,0.003471983342564195,0
0,0.005535116631269377,0
3,0.0010932324587820874,0
0,0.018346554777887308,0
4,0.026141670199972,0
0,0.038130372376842706,0
0,0.009817940371426987,0
0,0.0005230959174547059,0
0,0.03666166419557296,0
6,0.018775282386700256,0
0,0.012138949218646071,0
0,0.011195024721291245,0
0,0.03462993767497704,0
11,0.029095872001871442,0
3,0.0019669683600649635,0
0,0.0045247504112288775,0
8,0.0042606452724067165,0
6,0.08321349488848802,0
0,0.01103465591740168,0
4,0.010386543559902591,0
0,0.0416224098091576,0
9,0.004900352400581741,0
9,0.008529689999162109,0
0,0.0037915860787519243,0
5,0.010161010356597779,0
3,0.0033358654156942316,0
0,0.05034671689964542,0
0,0.0038943353915655127,0
5,0.06480016267547976,0
11,0.04363248376696255,0
0,0.018806864814413897,0
0,0.004721080371572791,0
0,0.03320147196208844,0
0,0.005671784694528209,0
0,0.03408216481587087,0
1,0.015486171874767795,0
6,0.03629093339316135,0
2,0.004727145082994616,0
0,0.01023808357502026,0
4,0.005254271247048485,0
0,0.06384489707659953,0
0,0.0052083169908007385,0
6,0.02540614813443748,0
0,0.0030949739841469493,0
0,0.05220370496742073,0
6,0.013218271476530222,0
8,0.004931929144024653,0
0,0.0075880495206949354,0
14,0.06482731614871169,0
0,0.01676202592220329,0
0,0.013298233993906483,0
11,0.04041681568705652,0
5,0.03998266565586504,0
0,0.007952402026804748,0
7,0.002486965343329339,0
8,0.0007960505235310804,0
0,0.008746539180289184,0
10,0.02703811328835132,0
0,0.007431558781513556,0
2,0.02273333846342434,0
5,0.011674420980396307,0
0,0.0007201917612455392,0
5,0.05985170886797477,0
6,0.0017797478051926638,0
0,0.024886957036271848,1
9,0.022366381755991007,0
5,0.010769445815316426,0
0,0.012401766174366835,0
1,0.015856893987172566,0
7,0.037526464502509994,0
8,0.005009651369630767,0
1,0.06088870637055141,0
0,0.0010641209712151567,0
0,0.004915675634764789,0
8,0.00852966732175547,0
6,0.007644957812929121,0
0,0.011775041704147733,0
0,0.006341103242956274,0
0,0.07082394900323706,0
0,0.01182351165187128,0
0,0.0013265493601523368,0
8,0.004450007567732462,0
0,0.021130611376323535,0
0,0.006047465357353981,0
7,0.008777280042574928,0
0,0.014422368648755691,0
6,0.01050228971376261,0
0,0.018774996931744684,0
0,0.020598044522148494,0
7,0.0006651866763801069,0
10,0.02888009630671637,0
8,0.029440215134153368,0
0,0.010336923190366663,0
3,0.03854647524783172,0
0,0.004184921896183198,0
0,0.0057259846743695905,0
5,0.01803780215087734,0
0,0.026011790997022208,0
6,0.007321004446763872,0
0,0.0054623834547483105,0
9,0.0027489260190078422,0
0,0.03282437833053105,0
0,0.0015593469343226126,0
0,0.021043857498436864,0
7,0.009857351773146901,0
9,0.055004802535966756,0
0,0.01264894564526813,0
8,0.001939348810327663,0
0,0.0010730345964046243,0
7,0.007380308288907429,0
0,0.009416889504679109,0
0,0.002318076436211569,0
0,0.01170714483479687,0
3,0.027587566168327093,0
0,0.026085130949509462,0
8,0.0038088860448359037,0
0,0.006921116644766649,0
7,0.046801964506563085,0
8,0.033800518281791744,0
0,0.006677918595531077,0
9,0.004004987852409403,0
5,0.02363953671029982,0
2,0.005710373402104819,0
7,0.005683782833540862,0
3,0.016988956439171456,0
8,0.0094965495955214,0
0,0.007409349005726425,0
9,0.003517412003993002,0
10,0.036465702021409085,0
5,0.055317114326288434,0
4,0.0017905522697695933,0
0,0.015390914136436007,0
0,0.015197428934621218,0
0,0.008789144683261836,0
0,0.0044835958246971985,0
4,0.008985320868192957,0
0,0.02242057576515411,0
4,0.0017111851345211055,0
0,0.01939937499962227,0
0,0.0028412303653849212,0
6,0.006640372854547283,0
0,0.0722937898770702,0
6,0.00823901078910844,0
7,0.045495522096492255,0
4,0.002262769420117834,0
0,0.008313111586081157,0
7,0.001248744552053446,0
0,0.036818643705313736,0
11,0.048235181532391466,0
0,0.015608972197866635,0
0,0.009923117077851915,0
0,0.06709647759613768,1
22,0.12384800244213937,0
8,0.031175551413771166,0
7,0.007861006295763268,0
6,0.005657917604746109,0
2,0.0008458160738542371,0
8,0.017330531930188436,0
4,0.01982505831362725,0
3,0.05966403493751008,0
10,0.018250988532062997,0
0,0.024991676307122367,0
7,0.015837797640603953,0
0,0.027602814661877466,0
5,0.005964236084584124,0
5,0.010611490961696316,0
8,0.061010306114369445,0
6,0.0009017283923643013,0
0,0.010762041954903273,0
6,0.0043543933188180655,0
0,0.019774419607377067,0
0,0.02228163038083235,0
0,0.006561462255294513,0
0,0.014020177227161274,0
0,0.011505519807162213,0
7,0.0016252661710388647,0
10,0.01227450017688712,0
0,0.009374046447113938,0
0,0.025294310247220963,0
0,0.0331219656035373,0
6,0.01802110427121176,0
0,0.007453090000312537,0
0,0.008762939826716894,0
5,0.05214564428480603,0
0,0.04226373704011981,0
5,0.02019151936223291,0
0,0.028230686490187,0
8,0.07090891193735026,0
3,0.003325389601193628,0
1,0.04752153226384044,1
7,0.014132616368852111,0
2,0.01610869535803255,0
5,0.012344002260118222,0
8,0.043670020002325824,0
2,0.03968478422979909,0
4,0.011767819129049189,0
5,0.005410035321836444,0
0,0.02429485082685321,0
3,0.0005445367988474875,0
0,0.0029771328401414984,0
0,0.008850816420909053,0
9,0.014176354041380124,0
3,0.0814474217153006,0
0,0.014213483968155922,0
2,0.009907551800952147,0
5,0.0007455272490109375,0
1,0.002867325860512758,0
2,0.009586440964380036,0
0,0.017692996191144842,0
6,0.0006613650173313344,0
6,0.004000286712251795,0
0,0.06002614414655501,0
11,0.039638802681355376,0
10,0.032195307317738155,0
9,0.008949956556530544,0
4,0.004225966684497692,0
0,0.0030084528511546684,0
7,0.011622592936624754,0
11,0.021505695021708328,0
7,0.004930200696664138,0
6,0.012176088836300065,0
0,0.0030534911439432035,0
4,0.016013223881760595,0
6,0.018990681768853587,0
2,0.038280880980852756,0
12,0.08122879233533009,0
2,0.02271870145429505,0
4,0.011271833626118739,0
0,0.007427646098497729,0
9,0.011060555583779911,0
7,0.0021175848728494863,0
7,0.03823562385576572,0
14,0.05109964895070245,0
0,0.006008816950884085,0
7,0.00926539445982584,0
0,0.01379657825889742,0
0,0.003781723247260943,0
13,0.039610935407199156,0
0,0.02651948906134725,0
8,0.02184255979087681,0
0,0.005763232162708234,0
7,0.018159111775427183,0
7,0.03643038190353319,0
2,0.02325244067998853,0
0,0.005576660656427007,0
7,0.0027133254383190143,0
0,0.002796421686411724,0
0,0.018690875475407084,0
6,0.04152907327398332,1
6,0.01246014320361386,0
6,0.012427748603793387,0
1,0.03429005286870845,0
4,0.0720815932493512,0
0,0.0006755844249025927,0
0,0.0073038364014838646,0
0,0.04209349212619547,0
0,0.04419089640504836,0
0,0.027583834058568485,0
6,0.00538558869253992,0
8,0.0016454202468345917,0
0,0.0004357161892208759,0
2,0.0023666305459196907,0
7,0.006014205276608742,0
3,0.010881691361812511,0
0,0.04977679917372239,0
5,0.03821677787107908,0
3,0.026603766227767556,0
2,0.013983825910568688,0
0,0.0062331035293212425,0
0,0.03799366871939966,0
0,0.03422996418996759,0
15,0.12155457133345542,0
0,0.010660600735892202,0
0,0.011297128481690915,0
0,0.007293457469353709,0
0,0.004228750282518459,0
0,0.016944903413867167,0
0,0.0020303622105673313,0
7,0.017406960200198482,0
2,0.009957982520101653,0
5,0.04375999310507186,0
6,0.008912419560120979,0
6,0.005615143175912637,0
5,0.01784398458277479,0
9,0.011710475451699688,0
6,0.03181912277687319,0
9,0.03944871924811498,0
8,0.036240603080986464,0
11,0.03445879771101234,0
8,0.027491533044052094,0
0,0.017672735541130833,0
3,0.03996149519942316,0
1,0.040560132453307765,0
0,0.03585503890983028,0
0,0.008677066455622745,0
6,0.025830281737246674,0
2,0.03849713311594449,0
0,0.006499996771216199,0
0,0.009437719491947997,1
3,0.03070900789657768,0
2,0.011049845270655185,0
6,0.004496955690225618,0
6,0.018691528738801335,0
0,0.017561657740888234,1
3,0.007604638259288959,0
0,0.013160170843074448,0
8,0.04701868527964881,0
8,0.001413213699515957,0
7,0.01282903928085979,0
0,0.033271898150680664,0
0,0.01412505695431936,0
0,0.011757251566766476,0
11,0.023208804333440806,0
0,0.05038840033086821,0
0,0.031157285598439534,0
5,0.009131561108246113,0
0,0.013343473116797329,0
4,0.008994901345143016,0
0,0.007748148099454951,0
3,0.0051701045500671325,0
