CR,LGL,LGC,LGD,cure,cr_var,LGD_REAL
0.3604748830164487,1.5357524565378708,0.125,1.0272116298022143,0,0,0.8012990038814696
0.13223118102299924,0.040474547757615775,0.125,0.05165144813412936,0,10,0.23297763237427532
0.1709681181032433,0.04977818884754609,0.125,0.0626387203405987,1,7,0.294534351130483
0.4834751577972505,0.9811870478007955,0.125,0.5672418797613438,1,6,0.31189168503818754
0.4677649633145766,0.34964378743163005,0.125,0.24456329444482608,0,3,0.11440554953442006
0.08135351661566424,0.09617908922201521,0.125,0.09852377166587056,0,3,0.0
0.2434799899121695,0.0,0.125,0.030434998739021186,1,0,0.0
0.26781750702973395,0.18372524288828623,0.125,0.1679975947382298,0,7,0.2333327900533549
0.09663982746522029,0.4093275010056856,0.125,0.3818501403648789,0,1,0.47198238950560095
0.3197373962123986,1.150454369595814,0.125,0.8225782595266219,0,16,0.7423554368501302
0.07192976401389663,0.9062805642351186,0.125,0.8500832376210425,1,0,0.04077493045921357
0.32690378746410015,0.0,0.125,0.04086297343301252,0,2,0.14139860696480047
0.2883209545154921,0.0,0.125,0.036040119314436514,0,0,0.15708135639856038
0.33204644154038043,0.5637877379646994,0.125,0.41808983098196806,0,2,0.4290562466691428
0.533910876284516,0.18972809000555982,0.125,0.15516905875046835,1,18,0.02947279870986093
0.13157203096977427,0.8956208097025833,0.125,0.7942286646624425,0,0,0.520856521744126
0.08916127640938722,0.6736138211868761,0.125,0.624698712634023,0,0,0.7923575788213808
0.2365461424578066,0.0,0.125,0.029568267807225827,0,1,0.356415309936021
0.10338310372922242,0.2915076969549174,0.125,0.27429361444891326,0,4,0.279545279567398
0.2566094661066473,0.13945336216222107,0.125,0.1357444926143275,0,0,0.11358540095474777
0.30257162982622027,0.12844114224032388,0.125,0.12739995022420525,1,1,0.0
0.21288622843099148,0.4415149652955024,0.125,0.37413328809177676,0,7,0.332046514509381
0.23763936960764256,0.17397080243033572,0.125,0.16233341181161035,0,9,0.0
0.10147820614108566,0.42598536103686085,0.125,0.3954419065241132,0,10,0.5519200725494421
0.42638977331124217,0.6744007079415446,0.125,0.4401418646253134,1,12,0.1610786552725186
0.20326123585340725,0.10023355990449798,0.125,0.1052676171259991,0,10,0.10041897969368575
0.017805605471002236,0.25374102228093476,0.125,0.25144871043026695,0,0,0.2155211431770784
0.18406486681073542,1.4171901944399556,0.125,1.179343378406227,0,14,1.2163142490562249
0.4276623450676529,0.2908942166077945,0.125,0.21994750690014395,1,7,0.10010493490747802
0.2840581154035743,0.3949571640188534,0.125,0.31827364076796427,0,14,0.5783035188483816
0.17322954992376358,0.6532092942262735,0.125,0.5617078359219073,0,5,0.27467931231910503
0.37439813986431864,0.29782512702899366,0.125,0.23311972094752387,1,16,0.0
0.2433687097008842,0.0,0.125,0.030421088712610525,1,0,0.0938458642563222
0.39244960434543935,0.0,0.125,0.04905620054317992,1,5,0.31013059017321476
0.43371770581848224,0.0,0.125,0.05421471322731028,0,18,0.1613101140716658
0.4181924471967584,0.0,0.125,0.0522740558995948,0,10,0.02147605286028146
0.5046033186828217,0.0,0.125,0.06307541483535271,1,19,0.09714558885049662
0.21412189130607542,0.6969822955578907,0.125,0.5745083646394445,0,0,0.6683404127706191
0.3754341477068089,0.0,0.125,0.04692926846335111,1,1,0.08071494220335387
0.11576535421068643,0.0,0.125,0.014470669276335803,0,9,0.14418986983839102
0.3335795070752547,0.0,0.125,0.041697438384406836,0,6,0.06832297765527684
0.6525236499211855,0.0,0.125,0.08156545624014819,0,23,0.0
0.3338160424287024,0.0,0.125,0.0417270053035878,1,0,0.53422136615138
0.20827810061214228,0.0,0.125,0.026034762576517784,0,0,0.0
0.16391075220782736,0.1458163463331178,0.125,0.1424043233474378,0,0,0.005068540118227993
0.04417265749764159,0.050111610742661794,0.125,0.05341962991187626,0,6,0.2156659634651502
0.21643033220048433,0.0,0.125,0.02705379152506054,0,6,0.1257020043907608
0.059385467617659685,0.0,0.125,0.007423183452207461,0,0,0.0
0.18187541088605647,0.7326616353878566,0.125,0.622142925771997,0,5,0.2888241791077489
0.3041189542843176,0.0,0.125,0.0380148692855397,0,4,0.0
0.6780274178136437,0.884038253677961,0.125,0.36938950651491564,0,24,0.14713203987930445
0.286777563096441,0.0,0.125,0.03584719538705512,0,0,0.201266642128205
0.33716426564404905,0.08642841916204086,0.125,0.09943337789000142,0,0,0.20771399526907353
0.2118292933119567,0.26335740992249257,0.125,0.23404925755413825,0,10,0.20495327180227504
0.32200586398300474,0.0,0.125,0.04025073299787559,0,16,0.0
0.3327651336899783,0.04998150234881468,0.125,0.07494504274893268,0,12,0.0
0.25140800179037165,0.07395292024780403,0.125,0.08678656456553735,0,8,0.04837224759023707
0.1667765901510235,0.5047976312275683,0.125,0.44145627734399856,1,0,0.20554810383147928
0.25811140893389517,0.0,0.125,0.032263926116736896,0,8,0.14362799971410006
0.4550090606949371,0.0,0.125,0.056876132586867134,1,18,0.18557928487829947
0.3454320424682697,0.2878742894114759,0.125,0.2316122909545017,1,1,0.3977116149534678
0.0087522147443606,0.5798091639895371,0.125,0.5758285765185975,0,0,0.5760129137621366
0.1605410218459727,0.3821524894955848,0.125,0.3408689660617279,0,0,0.5631132654480594
0.6191845418298765,1.2014782510178525,0.125,0.5349395583715367,1,8,0.04322445015621565
0.30381519253362654,0.136617865290649,0.125,0.13308818131054073,0,1,0.2675887637928026
0.46935638910653676,0.45847696260358656,0.125,0.30195741958575156,1,20,0.0
0.16907665871649505,0.0,0.125,0.02113458233956188,0,8,0.0
0.2891676358478234,0.7557468924563735,0.125,0.5733553047464026,1,1,0.07648174176003894
0.06870552736745865,0.45980094849479614,0.125,0.43679827276533584,0,8,0.6873174619911901
0.23706082844650372,0.5925579174250999,0.125,0.4817182501735838,0,12,0.8929515813278182
0.5565126282605304,0.31721424847031804,0.125,0.2102445918649787,0,19,0.11832751388021055
0.20238304311072128,0.0,0.125,0.02529788038884016,1,0,0.06613863615130343
0.576450157741719,0.6528055847245939,0.125,0.34855197215314154,0,11,0.2573378036629536
0.24060028471644332,0.9637353337201524,0.125,0.7619353736253426,0,4,0.9750886032728463
0.2344435517814704,0.9008013296645947,0.125,0.7189197104612397,0,11,0.908656637968202
0.06843577030467639,0.2470839228748917,0.125,0.23872901557113177,0,0,0.2535768682206242
0.0866759924678167,0.3712402200009951,0.125,0.34989710454691536,0,4,0.34774047584609824
0.3972528243092065,0.1673888867630706,0.125,0.15054978177711764,0,12,0.1859318029554336
0.6165903994715787,0.0,0.125,0.07707379993394733,0,21,0.1618230956025602
0.14568951127541713,0.0,0.125,0.01821118890942714,0,12,0.0
0.6212976275270704,0.0,0.125,0.0776622034408838,0,22,0.03837728458991119
0.37014761003935853,0.7397265821104424,0.125,0.5121870069145986,0,15,0.39094643040106003
0.3264647488990985,0.32244270438220757,0.125,0.2579846214741112,0,13,0.2197026009864212
0.29829198562387865,0.12053477893979567,0.125,0.12186671859609358,1,14,0.3825719496059353
0.4065640575666103,0.07498520402108791,0.125,0.0953194224126406,0,18,0.2402619822219366
0.2315100991032767,0.45956062586414015,0.125,0.3821064622142788,1,3,0.28488733659351884
0.27642776161297555,0.0,0.125,0.034553470201621944,0,10,0.1408016122157264
0.14568271123739265,0.1945486614375097,0.125,0.1844166238763618,0,0,0.24402131669176794
0.1759246754930255,0.07688051630531537,0.125,0.0853459208591947,0,0,0.15327890009603773
0.15387016565603548,0.47530686660970045,0.125,0.42140509101401913,0,3,0.3885211148086815
0.30388379731130144,0.0815962867493274,0.125,0.09478597194935263,0,10,0.03252455267304124
0.13253669127063614,0.0,0.125,0.016567086408829517,0,11,0.0
0.5096419974655464,0.0,0.125,0.0637052496831933,1,5,0.0
0.024331487527757278,0.0,0.125,0.0030414359409696597,0,8,0.09827924386497217
0.15014057835323788,0.6707301099774718,0.125,0.5887938756406781,0,3,0.5435742778782736
0.24143113819976905,0.504833591664062,0.125,0.41312993530210124,1,14,0.0
0.1416166619034444,0.07943433396905702,0.125,0.08588719148976634,0,12,0.36873498906140856
0.5194483366334797,0.4299084553491166,0.125,0.2715242653925344,1,3,0.19911853264234716
0.07671474787342253,0.7735926970456221,0.125,0.7238360718192242,0,0,0.9212197472059648
0.25874180512547224,0.2857045782275988,0.125,0.24412358556506225,0,5,0.30961408695876225
0.44799323407519814,0.5984341740616865,0.125,0.3863388673020713,1,9,0.04065874980851368
0.3042808103775953,0.0,0.125,0.03803510129719941,0,11,0.0
0.2588079278021392,0.4819131495462999,0.125,0.389541196906887,0,6,0.30011992647276664
0.20245336600431424,0.6555263186343498,0.125,0.5481194796729484,0,0,0.7865157345746977
0.28540157784674736,1.0516260188053566,0.125,0.787165490964458,0,1,0.6450761835715672
0.46207100932456946,0.06065565133656936,0.125,0.09038730946781276,0,19,0.189727250430473
0.2020495787365378,0.0,0.125,0.025256197342067226,0,10,0.0
0.17506323619615233,0.7003336581390301,0.125,0.5996138860526407,0,0,0.39753094427010865
0.359061485145686,0.8163773791819943,0.125,0.5681303906167754,0,0,0.6358497912470995
0.5278211518362128,0.17019680898207645,0.125,0.14634097720583555,0,10,0.17600118958693126
0.25515022035712037,0.08523378616825134,0.125,0.09538014439019038,1,10,0.0
0.13729669912543951,0.0,0.125,0.01716208739067994,0,4,0.07124308375964006
0.21454823377000168,0.2474497054113605,0.125,0.2211783373896961,0,11,0.3063615923437957
0.2062623083836676,0.03831816914920197,0.125,0.056197363675410186,0,4,0.15820434875182748
0.12709255413450002,0.0,0.125,0.015886569266812502,0,11,0.0
0.12043125394312991,0.7872591538620787,0.125,0.7075024535271522,0,9,0.8503909772415696
0.32427272222043324,0.0,0.125,0.040534090277554155,1,5,0.1308717838239505
0.28327627488456003,0.6925913441509403,0.125,0.5318061825231416,0,7,0.4838100767527276
0.41499402732005086,0.09820005031023135,0.125,0.10932186936396318,0,10,0.043661261392649905
0.2773120793851909,0.2873323597303302,0.125,0.24231563550200752,0,9,0.24369810348440268
0.2687503877770735,0.7415009948942353,0.125,0.5758161134514579,0,2,0.6870816702892599
0.2764478696610263,0.4101738032684826,0.125,0.33133811287177795,1,0,0.0
0.7203777941514122,0.43661173200408643,0.125,0.21213355987128163,1,11,0.29750921846054995
0.39566686123382216,0.1969553796121579,0.125,0.16848502041212723,0,18,0.13966403783046138
0.4390742737676585,0.0,0.125,0.05488428422095731,1,7,0.07125740567269803
0.17608892276456925,0.08540855186941235,0.125,0.09238016732141685,0,7,0.0
0.42036722917599956,0.0,0.125,0.052545903646999945,1,12,0.016774111428866895
0.26265230795168176,0.0,0.125,0.03283153849396022,0,10,0.0
0.4234429018637493,0.02341630967835534,0.125,0.06643120229018101,0,13,0.18297259285850437
0.01890936885276328,0.4872913127524687,0.125,0.4804406126874804,0,0,0.5255963925720248
0.2532446712794906,0.0,0.125,0.03165558390993632,0,4,0.1016952580750858
0.3943414640962436,0.0,0.125,0.04929268301203045,0,18,0.07270091009112477
0.2608080989229241,0.0,0.125,0.032601012365365514,0,0,0.01784874456943372
0.42903049471858257,0.8841770486972884,0.125,0.5584669439156973,0,4,0.2084347233122954
0.2706840484217479,0.6395776625338506,0.125,0.500289697611788,0,0,0.6482413862198857
0.35539053237563395,0.0,0.125,0.044423816546954244,0,6,0.0
0.560140754817747,0.527149719710259,0.125,0.3018892721620091,1,12,0.4153884409005414
0.4673528153439335,0.5056693740014355,0.125,0.3277624703466519,1,1,0.2624482477747103
0.4713985960406906,0.30574888815952866,0.125,0.22054411604521104,1,9,0.15421723205994167
0.2254074115719455,1.657948127134382,0.125,1.3124102577229593,0,2,1.3645040634547496
0.2559582453579806,0.0,0.125,0.03199478066974758,0,0,0.06571649873965857
0.04163464484398347,0.2078464397578741,0.125,0.20439715766196653,0,8,0.3187732381149322
0.5401092168676873,0.5462871265985126,0.125,0.31874606657495175,1,19,0.11063899287404311
0.28877350619187336,2.0396519777155513,0.125,1.486751212973427,1,4,0.044524970928172924
0.13463052121127536,0.6058593005922359,0.125,0.5411209623242139,0,4,0.49394255761928124
0.055630188160839276,0.09139110411700233,0.125,0.09326077331885155,0,6,0.1748119306436401
0.16879616869753877,0.05105603276072335,0.125,0.06353749112900957,0,5,0.061034145234472884
0.35049133112097663,1.1048702333299967,0.125,0.7614342109243442,1,0,0.0
0.4167750356672793,0.5742252448726278,0.125,0.3869993774181961,1,8,0.29958308836067227
0.15735318581792332,0.2852223611863232,0.125,0.26001086221438524,0,0,0.007276885630554508
0.1949485063851416,0.0,0.125,0.0243685632981427,0,6,0.06253908299407854
0.4556679572766314,0.0,0.125,0.056958494659578925,1,18,0.18624512700167778
0.7715364895986051,0.27342358821688756,0.125,0.15890937399040125,1,27,0.4506586201117296
0.295601729229145,0.0,0.125,0.03695021615364313,1,9,0.17329858954233474
0.06971771435428327,0.7501086906543396,0.125,0.7065275415189203,0,8,0.5612905626153725
0.3267859330005035,1.0165797403768622,0.125,0.7252240230734626,0,17,0.6030486842841227
0.47121357880979775,0.0,0.125,0.05890169735122472,1,2,0.1801696662953659
0.45669707291218753,0.8494735673495017,0.125,0.5186086097387337,1,1,0.25695966169305545
0.7357464038737782,0.19459280450493063,0.125,0.14339014885493706,1,21,0.1835989610875746
0.32812492221835676,0.8433902764856674,0.125,0.607668522891384,0,0,0.6950749216867902
0.2525231735988532,0.0,0.125,0.03156539669985665,0,11,0.0
0.416004116189061,0.0,0.125,0.05200051452363263,0,9,0.0
0.05725676507952,0.38407510843012327,0.125,0.3692413058087885,0,0,0.3381706220103476
0.33085234830651555,0.03453610092834836,0.125,0.06446629437316792,0,17,0.12168707377633087
0.19348904659174582,0.0,0.125,0.024186130823968227,0,14,0.0
0.14839034392678022,0.0,0.125,0.018548792990847527,0,11,0.07836160649997917
0.1499233377459539,0.4500455577731639,0.125,0.40131364283231585,0,5,0.49187868500416093
0.014488333172606,0.0612779768843002,0.125,0.06220120278563296,0,8,0.3022351107466251
0.531324286203837,0.6155488666643449,0.125,0.35490834023581064,0,10,0.3653363378940713
0.08155504267020235,0.47376483219412524,0.125,0.4453213014226674,1,0,0.15588726993709134
0.1714353884252021,0.6322670243896004,0.125,0.5453035050280728,0,11,0.08107368867637665
0.5909419279495496,0.0,0.125,0.0738677409936937,1,6,0.25168676518337524
0.14203517896472057,0.8883019842135609,0.125,0.7798862502816615,0,7,0.9230288853449198
0.2774469136860731,0.39100546337656306,0.125,0.31720306853910185,0,13,0.30393992909772805
0.15978089131372603,0.48365786505368646,0.125,0.42635119169873037,0,0,0.4122753774469955
0.17305464881008165,0.4777441554748989,0.125,0.4167001395293814,1,0,0.13720065155615369
0.44013019711997087,0.8640549205864275,0.125,0.5387745327062387,0,18,0.4653324280774642
0.13834603818550206,1.0169097399736309,0.125,0.8935175610292178,0,0,1.073419616226267
0.11426730086414567,0.0,0.125,0.01428341260801821,0,12,0.025774898085083493
0.677083561047344,0.7448203168526231,0.125,0.3251501695085559,1,25,0.2689020480924261
0.21922662102820434,0.19237211863506473,0.125,0.17760235671518818,0,9,0.4559849538615718
0.28155592482499736,0.6737234284104265,0.125,0.5192270960511857,1,13,0.37012112843088085
0.1628410610784851,0.1034186176165666,0.125,0.10693295282342541,0,2,0.020563460450146745
0.2983951862600341,0.2641588109323846,0.125,0.2226344916244908,0,4,0.35560290432056985
0.05287765281207717,0.6459647263899919,0.125,0.6184173344606031,0,0,0.5666476302340301
0.4023519765773954,0.307001694440013,0.125,0.23377295294163863,1,17,0.0
0.3126743224143749,0.0,0.125,0.03908429030179686,1,15,0.20918765441168025
0.42934931672181964,0.0,0.125,0.053668664590227455,0,2,0.10823112443357183
0.05558801108906411,1.049736215484347,0.125,0.998331968483544,0,3,0.8129736917296723
0.03282961883383138,0.0,0.125,0.004103702354228922,0,5,0.05001391396188414
0.4686941149369378,0.0,0.125,0.058586764367117225,0,15,0.2521120701133971
0.12191946523577092,0.3742231060056734,0.125,0.3438379581970638,0,0,0.08570282646988497
0.21659896900780584,0.9535990597462547,0.125,0.7741253576843786,0,14,0.945863324720454
0.18751617270543347,0.9664504116582937,0.125,0.808664850942719,1,1,0.29938880388135564
0.028507690169293394,0.027929172714209027,0.125,0.030696437782949344,0,0,0.17783636831155558
0.5531559050858326,1.012814326634976,0.125,0.5217145892370368,0,22,0.4650015314950937
0.37154680527075573,0.756753063798831,0.125,0.5220272312243633,0,6,0.24085716535626972
0.17204362705933715,0.7132446275083478,0.125,0.6120408881936429,0,0,0.6709227409726164
0.08435133250416939,0.0,0.125,0.010543916563021173,0,0,0.08981133553465316
0.26042955446595234,0.3524725621885129,0.125,0.2932319841645299,0,15,0.22797209760216153
0.4850573736217362,0.0,0.125,0.06063217170271702,0,10,0.07047238446895479
0.23115976020307466,0.3077194704284411,0.125,0.26548208145976987,0,7,0.30259232454515916
0.2643366582964841,0.5032765304657589,0.125,0.40328417649045206,0,0,0.5289025629907198
0.09673239074501765,0.5352375453767442,0.125,0.49555428683908403,1,0,0.163969948412891
0.11663215712854215,0.26205145314045614,0.125,0.24606684652308344,1,4,0.0
0.3338848296836474,0.7635795918447148,0.125,0.5503675535821891,0,2,0.5241898628532113
0.20556113972688744,0.0,0.125,0.02569514246586093,0,3,0.0
0.1927028638294146,0.5448624556972905,0.125,0.46395375806997197,0,6,0.3851456930828956
0.1799107338038263,0.0,0.125,0.022488841725478288,0,9,0.04600311731663898
0.12866167657463992,0.2472507682847927,0.125,0.23152177947473346,0,1,0.31255355314062716
0.5566131825736376,0.0,0.125,0.0695766478217047,0,18,0.0
0.05994839587317409,0.0,0.125,0.007493549484146761,0,0,0.0
0.20647379052786416,0.0,0.125,0.02580922381598302,0,7,0.25028312108700806
0.45800603616841573,0.29833820746417045,0.125,0.21894826214696725,0,18,0.4185701105273725
0.0926894244989191,0.061305521214054,0.125,0.06720932579648195,0,0,0.20624237936853962
0.28883747484464456,0.0,0.125,0.03610468435558057,0,12,0.0
0.23132098016324107,0.49536323308959174,0.125,0.40969044699488044,1,0,0.2848075269821567
0.44264716856890096,0.33281043972146346,0.125,0.2408237369796994,0,17,0.0
0.12307010196639771,0.0,0.125,0.015383762745799714,0,0,0.11927584343494836
0.5477212550923748,1.0857410246473225,0.125,0.5595227448087569,1,14,0.10428651069476506
0.06244383375367176,0.3984084460082433,0.125,0.38133577445885486,0,9,0.4054927520743861
0.16045710031846486,0.06161335940977605,0.125,0.07178419595781209,0,13,0.07443975276648582
0.04758739580191161,1.7311237746060473,0.125,1.6546925268370092,0,0,1.6853579752054657
0.45926871378393336,0.0,0.125,0.05740858922299167,1,10,0.13990637662264122
0.23977310064043378,0.0,0.125,0.029971637580054222,0,0,0.13689056128943627
0.05158529483839097,0.16764295557641706,0.125,0.16544320614022717,0,0,0.03947481375490133
0.4422445048968041,0.4412879507421329,0.125,0.30141134256135355,0,13,0.2311851639313251
0.43785375509823166,0.47965551319352345,0.125,0.32436826497544874,0,6,0.5560966731420527
0.29886753328688753,0.18000957017915797,0.125,0.1635689956325411,0,0,0.15606282163661808
0.2910505169329893,0.017760916154135914,0.125,0.048972906942894835,1,0,0.0
0.243322432961913,0.6495954877150101,0.125,0.5219496373233524,1,7,0.16815045198446343
0.33059791618349366,0.7774580552164011,0.125,0.561756781764724,1,16,0.08331729243891997
0.23044253504868442,0.0390836553369871,0.125,0.0588824356032483,0,13,0.3328165988002316
0.4398652124734527,0.39359385314193746,0.125,0.2754487608605958,1,4,0.060524425644383484
0.29693035864223355,0.06060411548741973,0.125,0.07972520857082405,0,15,0.0
0.48458265306375164,0.0,0.125,0.060572831632968956,1,17,0.21479714592967325
0.2823548420569454,0.3116433264889694,0.125,0.25894367951719355,1,9,0.12153183222787792
0.08624346180626503,0.0,0.125,0.01078043272578313,0,0,0.1318724122807323
0.4122265584885764,0.5029418737020992,0.125,0.3471441957971586,0,3,0.4558841151971309
0.7123613411312676,0.6467171067055959,0.125,0.275066008881673,1,19,0.013883750209083015
0.43320753437988485,0.0,0.125,0.054150941797485606,0,14,0.0
0.2855218020044745,0.16056422731437903,0.125,0.1504098650446808,1,11,0.05908868784541371
0.2651845527467908,0.5115186310741002,0.125,0.40901986076441305,0,4,0.4084961800830022
0.401307421803305,0.38367017002760156,0.125,0.27986391099640223,0,0,0.19883031010335583
0.4776197176863929,0.1393028601488464,0.125,0.13247153212244644,0,2,0.5699163690461198
0.10710921984102488,0.5376098404468095,0.125,0.493415522337822,0,9,0.501548656788933
0.08124593145923784,0.0,0.125,0.01015574143240473,0,6,0.0
0.26626022715220293,0.5788946841543562,0.125,0.45804058244823986,0,0,0.5308905941810282
0.1946799403183242,0.0,0.125,0.024334992539790525,0,0,0.0649848883606226
0.3556054608248609,0.0,0.125,0.04445068260310761,0,10,0.09517163456630727
0.36051332864093244,0.0,0.125,0.045064166080116555,0,5,0.31740263759234094
0.511601484947965,0.45987590579991,0.125,0.2885528951193812,0,5,0.07828838183570927
0.4203205088527261,0.5205731187609062,0.125,0.3543056241948622,0,12,0.19202768580486393
0.33673437317390625,0.0,0.125,0.04209179664673828,0,10,0.0
0.39797695394170984,0.3551793017945377,0.125,0.26357324440591806,1,8,0.04729792773696988
0.5870376118397885,0.6901049523225903,0.125,0.3583670906722993,0,10,0.6587379608172699
0.21220297556615658,0.0,0.125,0.026525371945769573,0,12,0.13576847500483533
0.3877684847899177,0.810318500912509,0.125,0.5445735842151675,1,3,0.03401828660233164
0.2584842728302067,0.30700255176422875,0.125,0.25995775451821,0,8,0.2075410168835668
0.33666889898420954,0.42781430639613316,0.125,0.32586614726507995,0,15,0.6674089088613615
0.0221766598866387,0.6570089021419019,0.125,0.6452107216624369,0,0,0.7213372122660393
0.29230392310465336,0.0,0.125,0.03653799038808167,0,1,0.0
0.08757786877628074,0.0,0.125,0.010947233597035092,1,6,0.08280196726173983
0.27281836701400214,0.0,0.125,0.03410229587675027,0,5,0.0
0.7250233519522759,0.36180858640438607,0.125,0.19011683131839796,1,18,0.1687299425670643
0.24816748346080977,0.06223167376656488,0.125,0.07780873132896361,0,6,0.2254568600285627
0.5444658336608376,0.2832767860888156,0.125,0.19710048380181056,0,6,0.2076267496177964
0.21405918796973994,0.023831024097694026,0.125,0.04548717292707183,1,14,0.12222269764042433
0.5627461821825074,0.0832399328048527,0.125,0.10674025118660682,1,10,0.31421395952647757
0.34476638236423035,0.0,0.125,0.043095797795528794,0,1,0.0
0.11662128218761086,0.21045290823337556,0.125,0.20048728050853906,0,10,0.00813600125765962
0.5337312563787345,0.0,0.125,0.06671640704734182,0,5,0.110410577199478
0.1504286467312681,0.0,0.125,0.018803580841408513,0,11,0.0
0.16139880368208612,0.07239975203833832,0.125,0.08088936913273159,1,0,0.18070075587177434
0.18362966846153828,0.0,0.125,0.022953708557692284,0,5,0.0
0.27966714807814574,0.0,0.125,0.03495839350976822,0,1,0.0
0.4616519412905521,0.0,0.125,0.05770649266131901,0,7,0.06541798643314584
0.590811019760025,0.15995735206502762,0.125,0.13930416324337844,1,16,0.12911366508752495
0.15435996593435014,0.0,0.125,0.019294995741793768,0,6,0.0
0.23094037040723855,0.13846675323149538,0.125,0.13535673625203096,0,2,0.0
0.12428978070277562,0.19838005396919783,0.125,0.1892596631534084,0,8,0.0
0.02662797471096829,0.2915320875525488,0.125,0.28709767533663477,0,4,0.11019015216701353
0.12961662981477579,1.1759904834183366,0.125,1.0397646389902495,0,0,0.9901896429110001
0.2726076394178066,0.10405217091315574,0.125,0.10976270915144803,1,5,0.1778560032992595
0.22620872326846025,0.08919038379657906,0.125,0.09729083135868849,0,0,0.0
0.10055666394623036,0.0,0.125,0.012569582993278795,0,0,0.08070765271648575
0.04717907340417668,0.17163154044004045,0.125,0.16943150757066994,0,7,0.2980535983029203
0.33665478169884616,0.0,0.125,0.04208184771235577,0,3,0.0
0.5934077630230074,0.0,0.125,0.07417597037787592,1,4,0.013862226772677358
0.4248192194631711,0.6418626979783604,0.125,0.42228949005356464,1,6,0.11118466176711922
0.25876792826624734,0.044419931771069204,0.125,0.06527146908622247,1,8,0.2046776175987779
0.13419485095675432,0.01925610620154314,0.125,0.03344639226941391,0,2,0.0594538189112348
0.5019942936686539,0.1503402053089878,0.125,0.1376195668434838,1,13,0.0
0.1063525244615957,0.7292014930975779,0.125,0.664943139023185,0,0,0.4797006552307576
0.16965674834910133,0.0,0.125,0.021207093543637666,0,0,0.0
0.3828136488857812,0.2110204578426787,0.125,0.17809065249709735,0,14,0.3684121117081669
0.6700046848154964,0.2802165471649273,0.125,0.17622073340354055,1,10,0.06761626981182961
0.06387444523656709,0.6403395017911181,0.125,0.6074224770057216,0,0,0.6833335742634487
0.14099088386379452,0.5312281895359334,0.125,0.4739537180428731,1,0,0.31085701380822206
0.2324122347811548,0.1682616396102392,0.125,0.1582071052681266,0,0,0.12997660954656032
0.30857666036597386,0.34379800232124447,0.125,0.2762820454702083,0,6,0.39249360326052546
0.18269848883072323,0.0,0.125,0.022837311103840404,0,0,0.07396266020582518
0.17729941948511524,0.5924681490113239,0.125,0.5095863175638349,1,0,0.1187491765825145
0.30209593335973534,0.4117190774753535,0.125,0.32510241015339436,1,0,0.08727351672857933
0.42630803495404124,1.1304646987888876,0.125,0.70182701883254,0,3,0.6312968898596144
0.2666168469868028,0.9562373085857012,0.125,0.7346154382727854,1,0,0.1740467251566124
0.19644058619458585,0.0,0.125,0.02455507327432323,1,3,0.5803662844442576
0.0778168916175786,0.20597749677650318,0.125,0.1996760796863832,0,0,0.40908509823966305
0.4037311268723474,0.0,0.125,0.05046639085904343,0,13,0.0
0.19773084856705914,0.0,0.125,0.024716356070882392,0,0,0.0940059713141625
0.18558939181698067,0.0,0.125,0.023198673977122584,0,0,0.044159214387652024
0.03157538773148218,0.15163833110233446,0.125,0.15079721546925864,0,1,0.13169445782393452
0.39395936785434604,0.3066121871051666,0.125,0.23506436467856995,1,11,0.0
0.04852769104229006,0.24391595513553552,0.125,0.23814523840471943,0,3,0.17174187172882666
0.30244938978411173,1.3174756713895337,0.125,0.9568121322453703,0,8,0.8269280753400117
0.3820549367883506,0.11300772256872524,0.125,0.11758943136467928,1,2,0.11899095461065716
0.19667220464727894,0.0,0.125,0.024584025580909868,0,13,0.06284082901005504
0.6867338511354711,0.0,0.125,0.08584173139193389,0,7,0.10305443720266348
0.4834319793949372,0.0,0.125,0.06042899742436715,1,20,0.4384807533088224
0.17905936842029432,0.8873836979501248,0.125,0.750871754501247,1,7,0.13487020581239229
0.5022373376091706,0.5239706834109243,0.125,0.3235927095905104,0,3,0.37419548683575127
0.04410009802641319,1.2217844874109574,0.125,1.1734161840022848,0,2,1.08096727288223
0.13406400807981844,0.0,0.125,0.016758001009977305,0,6,0.25789114173171307
0.4644059951547357,0.5138326022770907,0.125,0.33325641066799283,1,9,0.0
0.17853477800506004,1.222989393895835,0.125,1.0269601012047318,0,4,1.1404369284853966
0.5628469039751378,0.699412211066079,0.125,0.37610607646202304,1,20,0.27271494226745707
0.12598099386078226,0.23196799063027168,0.125,0.2184920568593792,0,8,0.24185366350461424
0.1800901494663746,0.74298536790169,0.125,0.6316922906282422,1,1,0.26091942800804413
0.12419831583591211,0.0849285660115773,0.125,0.08990537062606933,0,6,0.0
0.2729978207073958,0.0,0.125,0.034124727588424476,0,4,0.145272350430914
0.3257817375825883,0.1644444479182741,0.125,0.15159416713747287,0,0,0.07801697251092617
0.1247598963740481,0.5002596510490154,0.125,0.4534422958707788,1,8,0.12894195621754329
0.21168077157506204,0.4940536433551004,0.125,0.41593208337710497,0,2,0.6065699676384328
0.08528025800611366,0.4379628733843022,0.125,0.41127331879575424,0,11,0.4367024999848416
0.20305283238370622,0.5289650242285584,0.125,0.44693878187499714,0,11,0.46042325265304906
0.07454713613738004,0.403779994290187,0.125,0.3829977441034584,0,5,0.17846153359929487
0.14869545072728257,0.0,0.125,0.018586931340910322,0,8,0.0
